"","year","grade","cumulative_gpa","term","gpa"
"2148","2020",7,"2.3575","2",2.429
"2149","2020",7,"2.143","1",2.429
"2150","2020",7,"2.143","2",1.857
"2151","2020",8,"2.2855","1",3
"2152","2020",8,"2.2855","2",1.571
"2153","2020",6,"3.6425","1",3.571
"2154","2020",6,"3.6425","2",3.714
"2155","2020",6,"3.714","1",3.571
"2156","2020",6,"3.714","2",3.857
"2157","2020",7,"2.2145","1",2
"2158","2020",7,"2.2145","2",2.429
"2159","2020",8,"0.714","1",0.571
"2160","2020",8,"0.714","2",0.857
"2161","2020",8,"2.6785","1",2.5
"2162","2020",8,"2.6785","2",2.857
"2163","2020",7,"2.893","1",3.5
"2164","2020",7,"2.893","2",2.286
"2165","2020",8,"3.857","1",3.857
"2166","2020",8,"3.857","2",3.857
"2167","2020",8,"1.2145","1",1.143
"2168","2020",8,"1.2145","2",1.286
"2169","2020",6,"2.7145","1",3
"2170","2020",6,"2.7145","2",2.429
"2171","2020",6,"2.0715","1",1.857
"2172","2020",6,"2.0715","2",2.286
"2173","2020",7,"0.7855","1",1
"2174","2020",7,"0.7855","2",0.571
"2175","2020",6,"1.0715","1",1
"2176","2020",6,"1.0715","2",1.143
"2177","2020",8,"3.131","1",2.833
"2178","2020",8,"3.131","2",3.429
"2179","2020",7,"3.9285","1",3.857
"2180","2020",7,"3.9285","2",4
"2181","2020",8,"1.857","1",1.714
"2182","2020",8,"1.857","2",2
"2183","2020",6,"1.643","1",1.857
"2184","2020",6,"1.643","2",1.429
"2185","2020",6,"2.143","1",2.429
"2186","2020",6,"2.143","2",1.857
"2187","2020",8,"3.9285","1",3.857
"2188","2020",8,"3.9285","2",4
"2189","2020",6,"0.2","1",0
"2190","2020",6,"0.2","2",0.4
"2191","2020",6,"0.5","1",0.429
"2192","2020",6,"0.5","2",0.571
"2193","2020",8,"1.357","1",1.143
"2194","2020",8,"1.357","2",1.571
"2195","2020",6,"3.5715","1",3.429
"2196","2020",6,"3.5715","2",3.714
"2197","2020",7,"0.786","1",0.429
"2198","2020",7,"0.786","2",1.143
"2199","2020",8,"3.3575","1",3.429
"2200","2020",8,"3.3575","2",3.286
"2201","2020",7,"0.5235","1",0.714
"2202","2020",7,"0.5235","2",0.333
"2203","2020",7,"2.4285","1",2.286
"2204","2020",7,"2.4285","2",2.571
"2205","2020",8,"3.286","1",3.429
"2206","2020",8,"3.286","2",3.143
"2207","2020",8,"2.3575","1",2.286
"2208","2020",8,"2.3575","2",2.429
"2209","2020",8,"1.071","1",1.571
"2210","2020",8,"1.071","2",0.571
"2211","2020",8,"3.714","1",3.714
"2212","2020",8,"3.714","2",3.714
"2213","2020",8,"2.9285","1",3
"2214","2020",8,"2.9285","2",2.857
"2215","2020",8,"1.714","1",1.857
"2216","2020",8,"1.714","2",1.571
"2217","2020",6,"3.714","1",3.571
"2218","2020",6,"3.714","2",3.857
"2219","2020",8,"2.0715","1",1.857
"2220","2020",8,"2.0715","2",2.286
"2221","2020",7,"1.7855","1",1.714
"2222","2020",7,"1.7855","2",1.857
"2223","2020",7,"2.5715","1",2.857
"2224","2020",7,"2.5715","2",2.286
"2225","2020",7,"3.7855","1",3.714
"2226","2020",7,"3.7855","2",3.857
"2227","2020",7,"4","1",4
"2228","2020",7,"4","2",4
"2229","2020",8,"1.5715","1",2.143
"2230","2020",8,"1.5715","2",1
"2231","2020",8,"1.7145","1",2
"2232","2020",8,"1.7145","2",1.429
"2233","2020",7,"1.5","1",1.429
"2234","2020",7,"1.5","2",1.571
"2235","2020",7,"3.2145","1",3
"2236","2020",7,"3.2145","2",3.429
"2237","2020",8,"3.607","1",3.5
"2238","2020",8,"3.607","2",3.714
"2239","2020",6,"3.7855","1",3.714
"2240","2020",6,"3.7855","2",3.857
"2241","2020",7,"2.7855","1",2.857
"2242","2020",7,"2.7855","2",2.714
"2243","2020",6,"2.4285","1",2.714
"2244","2020",6,"2.4285","2",2.143
"2245","2020",7,"2.143","1",2.429
"2246","2020",7,"2.143","2",1.857
"2247","2020",6,"3","1",3.571
"2248","2020",6,"3","2",2.429
"2249","2020",8,"2.786","1",2.429
"2250","2020",8,"2.786","2",3.143
"2251","2020",6,"2.5","1",2.714
"2252","2020",6,"2.5","2",2.286
"2253","2020",8,"0.7855","1",0.571
"2254","2020",8,"0.7855","2",1
"2255","2020",6,"3.6425","1",3.571
"2256","2020",6,"3.6425","2",3.714
"2257","2020",8,"3.6665","1",3.333
"2258","2020",8,"3.6665","2",4
"2259","2020",6,"2.2145","1",2.286
"2260","2020",6,"2.2145","2",2.143
"2261","2020",8,"3.155","1",3.167
"2262","2020",8,"3.155","2",3.143
"2263","2020",6,"3.5715","1",4
"2264","2020",6,"3.5715","2",3.143
"2265","2020",6,"3.9285","1",4
"2266","2020",6,"3.9285","2",3.857
"2267","2020",6,"4","1",4
"2268","2020",6,"4","2",4
"2269","2020",7,"0.143","1",0.143
"2270","2020",7,"0.143","2",0.143
"2271","2020",8,"1","1",0.857
"2272","2020",8,"1","2",1.143
"2273","2020",7,"2.714","1",2.571
"2274","2020",7,"2.714","2",2.857
"2275","2020",7,"2.643","1",2.857
"2276","2020",7,"2.643","2",2.429
"2277","2020",7,"3.0715","1",3
"2278","2020",7,"3.0715","2",3.143
"2279","2020",6,"1.143","1",1.143
"2280","2020",6,"1.143","2",1.143
"2281","2020",8,"0.7145","1",0.429
"2282","2020",8,"0.7145","2",1
"2283","2020",7,"2.0715","1",1.857
"2284","2020",7,"2.0715","2",2.286
"2285","2020",7,"2.2855","1",2.571
"2286","2020",7,"2.2855","2",2
"2287","2020",8,"0.643","1",0.286
"2288","2020",8,"0.643","2",1
"2289","2020",6,"2.357","1",2.143
"2290","2020",6,"2.357","2",2.571
"2291","2020",6,"3.857","1",3.857
"2292","2020",6,"3.857","2",3.857
"2293","2020",7,"3.714","1",3.857
"2294","2020",7,"3.714","2",3.571
"2295","2020",6,"2.4285","1",2.714
"2296","2020",6,"2.4285","2",2.143
"2297","2020",8,"0.571","1",0.571
"2298","2020",8,"0.571","2",0.571
"2299","2020",7,"3.6425","1",3.571
"2300","2020",7,"3.6425","2",3.714
"2301","2020",7,"1.5715","1",1
"2302","2020",7,"1.5715","2",2.143
"2303","2020",8,"1.714","1",1.571
"2304","2020",8,"1.714","2",1.857
"2305","2020",8,"1.5","1",1.857
"2306","2020",8,"1.5","2",1.143
"2307","2020",7,"2.714","1",2.714
"2308","2020",7,"2.714","2",2.714
"2309","2020",7,"2.071","1",2.571
"2310","2020",7,"2.071","2",1.571
"2311","2020",6,"4","1",4
"2312","2020",6,"4","2",4
"2313","2020",8,"2.286","1",2.143
"2314","2020",8,"2.286","2",2.429
"2315","2020",6,"3.3575","1",3.286
"2316","2020",6,"3.3575","2",3.429
"2317","2020",7,"1.571","1",1.571
"2318","2020",7,"1.571","2",1.571
"2319","2020",7,"1.2855","1",1
"2320","2020",7,"1.2855","2",1.571
"2321","2020",6,"2.357","1",2.571
"2322","2020",6,"2.357","2",2.143
"2323","2020",8,"2.9285","1",3
"2324","2020",8,"2.9285","2",2.857
"2325","2020",7,"4","1",4
"2326","2020",7,"4","2",4
"2327","2020",8,"2.714","1",2.571
"2328","2020",8,"2.714","2",2.857
"2329","2020",7,"3.3575","1",3.429
"2330","2020",7,"3.3575","2",3.286
"2331","2020",6,"1.7855","1",1.857
"2332","2020",6,"1.7855","2",1.714
"2333","2020",6,"1.7145","1",2
"2334","2020",6,"1.7145","2",1.429
"2335","2020",6,"3","1",3.429
"2336","2020",6,"3","2",2.571
"2337","2020",8,"1.143","1",1.286
"2338","2020",8,"1.143","2",1
"2339","2020",6,"3.571","1",3.571
"2340","2020",6,"3.571","2",3.571
"2341","2020",6,"3.714","1",3.857
"2342","2020",6,"3.714","2",3.571
"2343","2020",6,"1.9285","1",1.857
"2344","2020",6,"1.9285","2",2
"2345","2020",8,"3.75","1",3.5
"2346","2020",8,"3.75","2",4
"2347","2020",6,"1.6425","1",1.571
"2348","2020",6,"1.6425","2",1.714
"2349","2020",7,"2.298","1",2.167
"2350","2020",7,"2.298","2",2.429
"2351","2020",8,"1.643","1",1.857
"2352","2020",8,"1.643","2",1.429
"2353","2020",7,"0.2145","1",0
"2354","2020",7,"0.2145","2",0.429
"2355","2020",7,"3.2855","1",3.571
"2356","2020",7,"3.2855","2",3
"2357","2020",6,"3.9285","1",4
"2358","2020",6,"3.9285","2",3.857
"2359","2020",8,"2.357","1",2.714
"2360","2020",8,"2.357","2",2
"2361","2020",8,"3.714","1",3.714
"2362","2020",8,"3.714","2",3.714
"2363","2020",8,"1.143","1",1.429
"2364","2020",8,"1.143","2",0.857
"2365","2020",7,"2.5715","1",3
"2366","2020",7,"2.5715","2",2.143
"2367","2020",7,"2.286","1",2.143
"2368","2020",7,"2.286","2",2.429
"2369","2020",8,"1.7735","1",1.833
"2370","2020",8,"1.7735","2",1.714
"2371","2020",8,"0.4285","1",0.286
"2372","2020",8,"0.4285","2",0.571
"2373","2020",8,"4","1",4
"2374","2020",8,"4","2",4
"2375","2020",8,"3.286","1",3.286
"2376","2020",8,"3.286","2",3.286
"2377","2020",7,"1.429","1",1.429
"2378","2020",7,"1.429","2",1.429
"2379","2020",6,"2.0715","1",2.286
"2380","2020",6,"2.0715","2",1.857
"2381","2020",7,"0.857","1",0.714
"2382","2020",7,"0.857","2",1
"2383","2020",7,"1.0715","1",1.143
"2384","2020",7,"1.0715","2",1
"2385","2020",6,"3.0715","1",3.143
"2386","2020",6,"3.0715","2",3
"2387","2020",8,"1.5","1",1.857
"2388","2020",8,"1.5","2",1.143
"2389","2020",6,"1.845","1",1.833
"2390","2020",6,"1.845","2",1.857
"2391","2020",8,"1.643","1",1.286
"2392","2020",8,"1.643","2",2
"2393","2020",6,"2.4285","1",2.714
"2394","2020",6,"2.4285","2",2.143
"2395","2020",8,"2.5","1",2.143
"2396","2020",8,"2.5","2",2.857
"2397","2020",6,"1.6425","1",1.571
"2398","2020",6,"1.6425","2",1.714
"2399","2020",7,"1.9285","1",1.571
"2400","2020",7,"1.9285","2",2.286
"2401","2020",6,"1.714","1",1.714
"2402","2020",6,"1.714","2",1.714
"2403","2020",6,"2.2145","1",2.286
"2404","2020",6,"2.2145","2",2.143
"2405","2020",7,"1.3215","1",1.5
"2406","2020",7,"1.3215","2",1.143
"2407","2020",7,"2.7855","1",3
"2408","2020",7,"2.7855","2",2.571
"2409","2020",7,"2.7855","1",2.714
"2410","2020",7,"2.7855","2",2.857
"2411","2020",6,"3","1",3.143
"2412","2020",6,"3","2",2.857
"2413","2020",6,"2.429","1",2.429
"2414","2020",6,"2.429","2",2.429
"2415","2020",8,"3","1",3.286
"2416","2020",8,"3","2",2.714
"2417","2020",8,"2.2145","1",2.429
"2418","2020",8,"2.2145","2",2
"2419","2020",8,"3.845","1",3.833
"2420","2020",8,"3.845","2",3.857
"2421","2020",7,"3.5715","1",3.429
"2422","2020",7,"3.5715","2",3.714
"2423","2020",7,"1.9","1",1.8
"2424","2020",7,"1.9","2",2
"2425","2020",8,"3.7855","1",4
"2426","2020",8,"3.7855","2",3.571
"2427","2020",7,"3.6425","1",3.714
"2428","2020",7,"3.6425","2",3.571
"2429","2020",7,"4","1",4
"2430","2020",7,"4","2",4
"2431","2020",6,"3.4285","1",3.286
"2432","2020",6,"3.4285","2",3.571
"2433","2020",6,"1.5","1",1.571
"2434","2020",6,"1.5","2",1.429
"2435","2020",6,"1.143","1",1.286
"2436","2020",6,"1.143","2",1
"2437","2020",6,"3.5715","1",3.429
"2438","2020",6,"3.5715","2",3.714
"2439","2020",7,"1.4285","1",1.714
"2440","2020",7,"1.4285","2",1.143
"2441","2020",7,"0.9165","1",0.833
"2442","2020",7,"0.9165","2",1
"2443","2020",6,"3","1",3.143
"2444","2020",6,"3","2",2.857
"2445","2020",8,"2.786","1",3.286
"2446","2020",8,"2.786","2",2.286
"2447","2020",6,"3.0715","1",3
"2448","2020",6,"3.0715","2",3.143
"2449","2020",6,"1.4405","1",1.167
"2450","2020",6,"1.4405","2",1.714
"2451","2020",8,"2.0715","1",2
"2452","2020",8,"2.0715","2",2.143
"2453","2020",7,"1.048","1",0.667
"2454","2020",7,"1.048","2",1.429
"2455","2020",6,"3","1",3
"2456","2020",6,"3","2",3
"2457","2020",6,"1.857","1",2
"2458","2020",6,"1.857","2",1.714
"2459","2020",8,"1.5","1",1.857
"2460","2020",8,"1.5","2",1.143
"2461","2020",6,"2","1",2.143
"2462","2020",6,"2","2",1.857
"2463","2020",6,"2.357","1",2.857
"2464","2020",6,"2.357","2",1.857
"2465","2020",8,"2","1",1.857
"2466","2020",8,"2","2",2.143
"2467","2020",6,"2.143","1",2
"2468","2020",6,"2.143","2",2.286
"2469","2020",6,"2.9285","1",2.857
"2470","2020",6,"2.9285","2",3
"2471","2020",8,"1.5","1",1.429
"2472","2020",8,"1.5","2",1.571
"2473","2020",8,"3.7855","1",3.714
"2474","2020",8,"3.7855","2",3.857
"2475","2020",8,"1.5715","1",1.429
"2476","2020",8,"1.5715","2",1.714
"2477","2020",7,"3.4285","1",3.286
"2478","2020",7,"3.4285","2",3.571
"2479","2020",8,"2.7145","1",2.143
"2480","2020",8,"2.7145","2",3.286
"2481","2020",6,"3.5","1",3.714
"2482","2020",6,"3.5","2",3.286
"2483","2020",7,"1","1",0.857
"2484","2020",7,"1","2",1.143
"2485","2020",8,"2.8335","1",2.667
"2486","2020",8,"2.8335","2",3
"2487","2020",6,"1.7855","1",1.571
"2488","2020",6,"1.7855","2",2
"2489","2020",7,"3.571","1",3.571
"2490","2020",7,"3.571","2",3.571
"2491","2020",8,"0.6425","1",0.571
"2492","2020",8,"0.6425","2",0.714
"2493","2020",7,"1.381","1",1.333
"2494","2020",7,"1.381","2",1.429
"2495","2020",7,"2.5715","1",4
"2496","2020",7,"2.5715","2",1.143
"2497","2020",6,"1.357","1",1
"2498","2020",6,"1.357","2",1.714
"2499","2020",7,"2.357","1",2.143
"2500","2020",7,"2.357","2",2.571
"2501","2020",7,"3.7735","1",3.833
"2502","2020",7,"3.7735","2",3.714
"2503","2020",6,"3.857","1",3.857
"2504","2020",6,"3.857","2",3.857
"2505","2020",8,"3.7855","1",3.714
"2506","2020",8,"3.7855","2",3.857
"2507","2020",7,"2.631","1",2.833
"2508","2020",7,"2.631","2",2.429
"2509","2020",6,"2.9285","1",3.286
"2510","2020",6,"2.9285","2",2.571
"2511","2020",7,"2.5","1",2.714
"2512","2020",7,"2.5","2",2.286
"2513","2020",7,"2.571","1",2.571
"2514","2020",7,"2.571","2",2.571
"2515","2020",6,"0.893","1",0.5
"2516","2020",6,"0.893","2",1.286
"2517","2020",8,"1.988","1",1.833
"2518","2020",8,"1.988","2",2.143
"2519","2020",8,"3.119","1",3.667
"2520","2020",8,"3.119","2",2.571
"2521","2020",8,"3.4285","1",3.714
"2522","2020",8,"3.4285","2",3.143
"2523","2020",7,"2.0715","1",2.286
"2524","2020",7,"2.0715","2",1.857
"2525","2020",6,"3.9285","1",4
"2526","2020",6,"3.9285","2",3.857
"2527","2020",7,"1.857","1",2.143
"2528","2020",7,"1.857","2",1.571
"2529","2020",6,"0.2145","1",0.286
"2530","2020",6,"0.2145","2",0.143
"2531","2020",7,"3.857","1",3.857
"2532","2020",7,"3.857","2",3.857
"2533","2020",6,"2.5","1",2.714
"2534","2020",6,"2.5","2",2.286
"2535","2020",8,"1.3575","1",1.429
"2536","2020",8,"1.3575","2",1.286
"2537","2020",6,"3","1",3.143
"2538","2020",6,"3","2",2.857
"2539","2020",6,"2.6425","1",2.571
"2540","2020",6,"2.6425","2",2.714
"2541","2020",7,"0.5715","1",0.714
"2542","2020",7,"0.5715","2",0.429
"2543","2020",6,"2.714","1",2.714
"2544","2020",6,"2.714","2",2.714
"2545","2020",7,"3","1",3
"2546","2020",7,"3","2",3
"2547","2020",7,"2.143","1",2.143
"2548","2020",7,"2.143","2",2.143
"2549","2020",8,"1","1",0.714
"2550","2020",8,"1","2",1.286
"2551","2020",6,"2.5","1",2.429
"2552","2020",6,"2.5","2",2.571
"2553","2020",8,"3.9285","1",4
"2554","2020",8,"3.9285","2",3.857
"2555","2020",6,"3.9285","1",3.857
"2556","2020",6,"3.9285","2",4
"2557","2020",7,"3.571","1",3.571
"2558","2020",7,"3.571","2",3.571
"2559","2020",7,"3.143","1",3.286
"2560","2020",7,"3.143","2",3
"2561","2020",6,"1.2855","1",1
"2562","2020",6,"1.2855","2",1.571
"2563","2020",8,"3.286","1",3.429
"2564","2020",8,"3.286","2",3.143
"2565","2020",7,"2.643","1",2.429
"2566","2020",7,"2.643","2",2.857
"2567","2020",6,"1.4285","1",1.571
"2568","2020",6,"1.4285","2",1.286
"2569","2020",8,"3.7855","1",3.714
"2570","2020",8,"3.7855","2",3.857
"2571","2020",7,"3.857","1",3.714
"2572","2020",7,"3.857","2",4
"2573","2020",6,"1.857","1",2.143
"2574","2020",6,"1.857","2",1.571
"2575","2020",6,"2.7855","1",3
"2576","2020",6,"2.7855","2",2.571
"2577","2020",8,"1.4285","1",1.714
"2578","2020",8,"1.4285","2",1.143
"2579","2020",8,"1.714","1",1.857
"2580","2020",8,"1.714","2",1.571
"2581","2020",8,"3.2145","1",3.143
"2582","2020",8,"3.2145","2",3.286
"2583","2020",6,"2","1",2.143
"2584","2020",6,"2","2",1.857
"2585","2020",8,"2.7145","1",3.143
"2586","2020",8,"2.7145","2",2.286
"2587","2020",6,"2.5715","1",2.857
"2588","2020",6,"2.5715","2",2.286
"2589","2020",6,"4","1",4
"2590","2020",6,"4","2",4
"2591","2020",8,"2.6425","1",2.571
"2592","2020",8,"2.6425","2",2.714
"2593","2020",7,"3.357","1",3.571
"2594","2020",7,"3.357","2",3.143
"2595","2020",7,"0.786","1",1.143
"2596","2020",7,"0.786","2",0.429
"2597","2020",6,"1.2855","1",1.714
"2598","2020",6,"1.2855","2",0.857
"2599","2020",7,"3.4285","1",3.571
"2600","2020",7,"3.4285","2",3.286
"2601","2020",6,"2.071","1",2.571
"2602","2020",6,"2.071","2",1.571
"2603","2020",8,"2.6425","1",2.571
"2604","2020",8,"2.6425","2",2.714
"2605","2020",7,"2.155","1",2.167
"2606","2020",7,"2.155","2",2.143
"2607","2020",6,"1.643","1",2
"2608","2020",6,"1.643","2",1.286
"2609","2020",7,"3.2145","1",3
"2610","2020",7,"3.2145","2",3.429
"2611","2020",7,"2","1",2.143
"2612","2020",7,"2","2",1.857
"2613","2020",6,"2","1",1.571
"2614","2020",6,"2","2",2.429
"2615","2020",8,"0.9285","1",0.857
"2616","2020",8,"0.9285","2",1
"2617","2020",7,"3.369","1",3.167
"2618","2020",7,"3.369","2",3.571
"2619","2020",6,"2.714","1",2.571
"2620","2020",6,"2.714","2",2.857
"2621","2020",8,"1.643","1",1.857
"2622","2020",8,"1.643","2",1.429
"2623","2020",6,"0.1","1",0
"2624","2020",6,"0.1","2",0.2
"2625","2020",7,"0.786","1",0.429
"2626","2020",7,"0.786","2",1.143
"2627","2020",8,"1.375","1",1
"2628","2020",8,"1.375","2",1.75
"2629","2020",7,"1.857","1",1.714
"2630","2020",7,"1.857","2",2
"2631","2020",8,"1.9285","1",2
"2632","2020",8,"1.9285","2",1.857
"2633","2020",6,"0.9285","1",0.857
"2634","2020",6,"0.9285","2",1
"2635","2020",8,"0.5","1",0.714
"2636","2020",8,"0.5","2",0.286
"2637","2020",6,"1.929","1",2.429
"2638","2020",6,"1.929","2",1.429
"2639","2020",6,"1.762","1",1.667
"2640","2020",6,"1.762","2",1.857
"2641","2020",6,"0.607","1",0.5
"2642","2020",6,"0.607","2",0.714
"2643","2020",6,"2.2145","1",2.429
"2644","2020",6,"2.2145","2",2
"2645","2020",7,"1.4285","1",1.714
"2646","2020",7,"1.4285","2",1.143
"2647","2020",6,"3.9285","1",3.857
"2648","2020",6,"3.9285","2",4
"2649","2020",6,"2.7145","1",3.286
"2650","2020",6,"2.7145","2",2.143
"2651","2020",6,"2.2145","1",2.429
"2652","2020",6,"2.2145","2",2
"2653","2020",8,"2.857","1",3
"2654","2020",8,"2.857","2",2.714
"2655","2020",6,"1.5","1",1.571
"2656","2020",6,"1.5","2",1.429
"2657","2020",6,"1.7145","1",2
"2658","2020",6,"1.7145","2",1.429
"2659","2020",7,"3.4285","1",3.143
"2660","2020",7,"3.4285","2",3.714
"2661","2020",7,"1.5","1",1.571
"2662","2020",7,"1.5","2",1.429
"2663","2020",6,"3.7855","1",4
"2664","2020",6,"3.7855","2",3.571
"2665","2020",6,"1.786","1",2.286
"2666","2020",6,"1.786","2",1.286
"2667","2020",6,"2.2145","1",2.286
"2668","2020",6,"2.2145","2",2.143
"2669","2020",8,"3.357","1",3.571
"2670","2020",8,"3.357","2",3.143
"2671","2020",6,"3.6425","1",3.714
"2672","2020",6,"3.6425","2",3.571
"2673","2020",7,"2.2855","1",2.571
"2674","2020",7,"2.2855","2",2
"2675","2020",8,"3.2145","1",3.143
"2676","2020",8,"3.2145","2",3.286
"2677","2020",8,"3.2145","1",3.143
"2678","2020",8,"3.2145","2",3.286
"2679","2020",6,"3.5","1",3.571
"2680","2020",6,"3.5","2",3.429
"2681","2020",8,"1.643","1",1.429
"2682","2020",8,"1.643","2",1.857
"2683","2020",6,"0.857","1",0.714
"2684","2020",6,"0.857","2",1
"2685","2020",6,"3.7855","1",3.714
"2686","2020",6,"3.7855","2",3.857
"2687","2020",6,"4","1",4
"2688","2020",6,"4","2",4
"2689","2020",6,"2.786","1",3.143
"2690","2020",6,"2.786","2",2.429
"2691","2020",6,"3.7855","1",3.714
"2692","2020",6,"3.7855","2",3.857
"2693","2020",7,"2.0715","1",2.143
"2694","2020",7,"2.0715","2",2
"2695","2020",6,"1.4285","1",1.286
"2696","2020",6,"1.4285","2",1.571
"2697","2020",7,"2.2855","1",2
"2698","2020",7,"2.2855","2",2.571
"2699","2020",7,"3.0715","1",3.429
"2700","2020",7,"3.0715","2",2.714
"2701","2020",6,"2.4285","1",2.286
"2702","2020",6,"2.4285","2",2.571
"2703","2020",6,"1.5715","1",2.143
"2704","2020",6,"1.5715","2",1
"2705","2020",6,"2.286","1",2.143
"2706","2020",6,"2.286","2",2.429
"2707","2020",8,"2.143","1",2.286
"2708","2020",8,"2.143","2",2
"2709","2020",8,"3.429","1",3.429
"2710","2020",8,"3.429","2",3.429
"2711","2020",7,"2.143","1",2.286
"2712","2020",7,"2.143","2",2
"2713","2020",6,"1.9285","1",2.571
"2714","2020",6,"1.9285","2",1.286
"2715","2020",8,"3.2855","1",2.857
"2716","2020",8,"3.2855","2",3.714
"2717","2020",7,"3.6425","1",3.714
"2718","2020",7,"3.6425","2",3.571
"2719","2020",7,"2.4765","1",2.667
"2720","2020",7,"2.4765","2",2.286
"2721","2020",6,"1.702","1",1.833
"2722","2020",6,"1.702","2",1.571
"2723","2020",6,"2.357","1",2.143
"2724","2020",6,"2.357","2",2.571
"2725","2020",8,"0.6665","1",0.333
"2726","2020",8,"0.6665","2",1
"2727","2020",6,"3.643","1",3.429
"2728","2020",6,"3.643","2",3.857
"2729","2020",6,"1.3575","1",1.286
"2730","2020",6,"1.3575","2",1.429
"2731","2020",7,"3.7855","1",3.857
"2732","2020",7,"3.7855","2",3.714
"2733","2020",6,"0.757","1",0.714
"2734","2020",6,"0.757","2",0.8
"2735","2020",6,"0.6855","1",0.571
"2736","2020",6,"0.6855","2",0.8
"2737","2020",8,"3","1",2.857
"2738","2020",8,"3","2",3.143
"2739","2020",7,"3.4285","1",3.286
"2740","2020",7,"3.4285","2",3.571
"2741","2020",8,"1.4285","1",1.857
"2742","2020",8,"1.4285","2",1
"2743","2020",8,"2","1",2.143
"2744","2020",8,"2","2",1.857
"2745","2020",8,"3.3575","1",3.429
"2746","2020",8,"3.3575","2",3.286
"2747","2020",7,"4","1",4
"2748","2020",7,"4","2",4
"2749","2020",8,"2.6425","1",2.714
"2750","2020",8,"2.6425","2",2.571
"2751","2020",7,"0.762","1",0.667
"2752","2020",7,"0.762","2",0.857
"2753","2020",7,"1.0715","1",0.857
"2754","2020",7,"1.0715","2",1.286
"2755","2020",7,"3.143","1",3.143
"2756","2020",7,"3.143","2",3.143
"2757","2020",7,"0.714","1",0.571
"2758","2020",7,"0.714","2",0.857
"2759","2020",6,"2.9285","1",3
"2760","2020",6,"2.9285","2",2.857
"2761","2020",7,"1.0715","1",1.143
"2762","2020",7,"1.0715","2",1
"2763","2020",8,"2.5715","1",1.429
"2764","2020",8,"2.5715","2",3.714
"2765","2020",6,"1.7855","1",1.857
"2766","2020",6,"1.7855","2",1.714
"2767","2020",8,"2.9165","1",2.833
"2768","2020",8,"2.9165","2",3
"2769","2020",7,"1.5","1",1.429
"2770","2020",7,"1.5","2",1.571
"2771","2020",7,"2.2145","1",2.429
"2772","2020",7,"2.2145","2",2
"2773","2020",8,"1.429","1",1.429
"2774","2020",8,"1.429","2",1.429
"2775","2020",8,"2.0715","1",2
"2776","2020",8,"2.0715","2",2.143
"2777","2020",6,"0.7855","1",0.571
"2778","2020",6,"0.7855","2",1
"2779","2020",6,"1.5","1",1.571
"2780","2020",6,"1.5","2",1.429
"2781","2020",8,"0.571","1",0.571
"2782","2020",8,"0.571","2",0.571
"2783","2020",6,"0.0715","1",0.143
"2784","2020",6,"0.0715","2",0
"2785","2020",6,"1.2145","1",1.143
"2786","2020",6,"1.2145","2",1.286
"2787","2020",7,"2.9285","1",3.143
"2788","2020",7,"2.9285","2",2.714
"2789","2020",7,"2.357","1",2.571
"2790","2020",7,"2.357","2",2.143
"2791","2020",6,"2.643","1",2.857
"2792","2020",6,"2.643","2",2.429
"2793","2020",6,"2.643","1",2.286
"2794","2020",6,"2.643","2",3
"2795","2020",6,"2.857","1",3
"2796","2020",6,"2.857","2",2.714
"2797","2020",6,"1.5715","1",1.714
"2798","2020",6,"1.5715","2",1.429
"2799","2020",8,"1.143","1",1
"2800","2020",8,"1.143","2",1.286
"2801","2020",7,"2.643","1",2.429
"2802","2020",7,"2.643","2",2.857
"2803","2020",6,"2.143","1",1.857
"2804","2020",6,"2.143","2",2.429
"2805","2020",8,"2.4285","1",2.714
"2806","2020",8,"2.4285","2",2.143
"2807","2020",6,"1.8575","1",2.286
"2808","2020",6,"1.8575","2",1.429
"2809","2020",6,"2.643","1",3
"2810","2020",6,"2.643","2",2.286
"2811","2020",8,"1.1665","1",1
"2812","2020",8,"1.1665","2",1.333
"2813","2020",7,"2.1425","1",1.714
"2814","2020",7,"2.1425","2",2.571
"2815","2020",6,"3.143","1",3
"2816","2020",6,"3.143","2",3.286
"2817","2020",7,"1.5715","1",2
"2818","2020",7,"1.5715","2",1.143
"2819","2020",7,"1.2855","1",1
"2820","2020",7,"1.2855","2",1.571
"2821","2020",7,"3.298","1",3.167
"2822","2020",7,"3.298","2",3.429
"2823","2020",7,"3","1",2.857
"2824","2020",7,"3","2",3.143
"2825","2020",7,"2.571","1",2.571
"2826","2020",7,"2.571","2",2.571
"2827","2020",6,"2.7855","1",2.714
"2828","2020",6,"2.7855","2",2.857
"2829","2020",7,"2.7855","1",2.857
"2830","2020",7,"2.7855","2",2.714
"2831","2020",6,"3.571","1",3.571
"2832","2020",6,"3.571","2",3.571
"2833","2020",6,"3.5","1",3.571
"2834","2020",6,"3.5","2",3.429
"2835","2020",6,"2.143","1",1.857
"2836","2020",6,"2.143","2",2.429
"2837","2020",8,"0.4165","1",0.5
"2838","2020",8,"0.4165","2",0.333
"2839","2020",7,"2.857","1",3
"2840","2020",7,"2.857","2",2.714
"2841","2020",8,"2.357","1",2.857
"2842","2020",8,"2.357","2",1.857
"2843","2020",7,"2.405","1",2.667
"2844","2020",7,"2.405","2",2.143
"2845","2020",8,"3.143","1",3.286
"2846","2020",8,"3.143","2",3
